Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,1.0,30.0,1,31.0,1,0,0,True,True,18712,1,False,2,0,1,1,13.0,2.16,18.0,2,269.06631
2.0,3.0,102.0,2,58.0,1,0,1,False,True,19507,1,False,1,1,2,1,13.0,2.87,163.2,0,134.72719
1.0,1.0,26.0,0,54.0,2,0,0,False,True,18724,0,False,2,1,2,2,18.0,1.98,15.6,1,153.21907
1.0,1.0,20.0,0,69.0,0,1,2,True,True,19390,1,False,2,0,1,1,6.0,2.61,21.0,2,234.90466
1.0,1.0,57.0,2,34.0,0,0,1,True,False,18766,0,False,1,1,2,2,6.0,1.55,89.6,1,94.79831
2.0,2.0,71.0,0,52.0,3,0,2,False,True,18885,0,False,1,1,1,1,30.0,2.09,71.0,0,184.34639
1.0,1.0,38.0,1,57.0,2,0,1,True,False,18686,2,False,1,2,1,1,18.0,2.54,59.2,2,270.83225
1.0,1.0,23.0,2,43.324884792626726,0,0,1,False,False,18702,0,False,2,0,1,1,13.0,3.04,36.8,1,61.92446
2.0,5.0,127.0,2,60.0,1,0,0,True,False,19011,1,False,1,2,1,2,13.0,2.89,76.8,2,148.41582
1.0,1.0,73.0,1,61.0,0,0,0,False,True,19253,2,False,0,0,1,0,6.0,3.94,45.0,0,119.37698
1.0,1.0,46.0,2,39.0,0,1,0,True,True,18518,0,False,1,1,2,1,6.0,3.02,27.6,0,54.14585
1.0,1.0,53.0,0,22.0,0,0,2,True,True,18298,3,False,1,2,0,1,6.0,1.78,52.0,1,214.66588
1.0,2.0,67.0,1,38.0,0,0,1,False,True,19032,0,False,0,0,0,2,6.0,1.32,107.2,2,315.61711
1.0,1.0,73.0,0,43.324884792626726,0,0,2,True,True,18871,0,False,0,2,1,1,6.0,2.68,72.0,2,218.00458
1.0,1.0,22.0,2,43.0,2,0,1,False,True,19748,0,False,1,1,1,1,18.0,3.18,35.2,1,95.10928
1.0,1.0,50.0,0,42.0,0,1,1,True,False,19315,2,False,1,0,1,2,6.0,2.87,78.4,1,143.47129
2.0,2.0,105.0,0,50.0,0,1,1,True,True,18470,1,False,1,0,2,1,30.0,2.4,168.0,1,444.56516
3.0,1.0,116.0,0,67.0,2,1,1,True,True,19794,1,False,0,1,1,0,18.0,2.51,185.6,1,308.02406
1.0,1.0,29.0,2,33.0,0,0,1,False,False,19214,2,False,1,1,1,0,6.0,2.4,44.8,2,88.13581
1.0,1.0,47.0,0,18.0,1,0,1,True,True,18969,2,False,1,0,1,1,13.0,4.92,75.2,0,133.11111
3.0,1.0,141.0,2,43.324884792626726,0,1,0,True,True,18824,1,False,2,1,1,1,6.0,2.54,84.0,1,136.69641
1.0,1.0,36.0,0,43.324884792626726,0,1,2,False,True,19134,2,False,1,2,1,2,6.0,4.6,35.0,1,126.39767
1.0,1.0,52.0,2,32.0,0,0,0,False,True,18804,1,False,0,2,1,2,6.0,2.13,31.2,0,52.82677
1.0,1.0,58.0,0,40.0,2,0,1,False,True,18591,1,False,2,0,2,2,18.0,1.38,94.4,0,162.5004
3.0,2.0,148.0,1,26.0,0,0,0,True,False,19398,3,False,2,0,2,0,6.0,3.35,89.4,1,315.56099
1.0,2.0,63.0,1,49.0,0,0,2,True,True,18641,0,False,1,1,2,2,6.0,1.54,64.0,0,179.85409
2.0,3.0,116.0,0,64.0,0,0,0,True,True,19297,2,False,0,2,0,1,6.0,2.84,69.6,1,202.875
1.0,1.0,70.0,2,16.0,0,0,2,True,True,19524,1,False,1,0,1,0,6.0,2.5,71.0,2,142.12557
1.0,1.0,27.0,2,59.0,1,1,1,True,True,19519,3,False,1,1,1,2,13.0,2.39,43.2,0,64.47723
1.0,1.0,19.0,0,15.0,0,1,2,True,False,19058,3,False,0,2,1,2,6.0,2.41,20.0,1,110.53618
1.0,1.0,61.0,0,45.0,0,1,0,True,True,19722,1,False,1,0,1,2,6.0,2.91,35.4,2,210.03776
1.0,1.0,55.0,1,44.0,2,0,1,False,True,18558,1,False,1,1,1,1,18.0,2.88,88.0,1,271.09459
1.0,1.0,21.0,1,43.324884792626726,2,0,1,False,True,18786,2,False,2,2,2,0,18.0,2.94,33.6,1,199.70758
1.0,1.0,27.0,0,-1.0,0,1,1,True,True,18712,0,False,2,1,1,1,6.0,3.52,43.2,2,200.78245
2.0,2.0,94.0,1,63.0,0,0,1,False,True,19760,0,False,0,1,1,1,6.0,1.58,150.4,1,325.62791
5.0,3.0,132.0,0,32.0,0,0,1,True,True,18671,2,False,1,1,2,1,6.0,1.79,211.2,2,378.38229
1.0,1.0,68.0,0,44.0,3,0,0,False,False,19139,0,False,0,2,2,2,30.0,3.4,41.4,2,235.60505
2.0,1.0,89.0,1,54.0,0,0,2,True,True,18312,1,False,0,1,2,2,6.0,1.09,88.0,1,276.91167
2.0,1.0,98.0,1,37.0,0,0,2,True,False,18455,1,False,2,2,1,1,6.0,2.36,97.0,1,256.66968
2.0,1.0,95.0,0,22.0,0,1,1,True,True,19165,1,False,1,2,2,1,6.0,2.4,152.0,0,209.20712
1.0,1.0,52.0,0,68.0,0,1,1,True,True,19220,1,False,1,1,1,2,6.0,1.13,81.6,1,171.82423
2.0,2.0,106.0,2,20.0,0,0,0,True,True,18286,1,False,0,1,0,2,6.0,1.85,63.6,1,115.69551
1.0,1.0,21.0,2,57.0,2,0,1,True,False,19240,2,False,1,1,1,0,18.0,2.45,35.2,0,51.61983
2.0,1.0,66.0,1,35.0,0,0,1,False,True,19288,2,False,2,1,0,2,6.0,3.24,104.0,2,355.45707
2.0,1.0,88.0,0,43.324884792626726,2,0,2,False,False,19111,2,False,1,2,2,1,18.0,4.1,86.0,1,259.4694
1.0,1.0,71.0,1,43.324884792626726,0,0,0,True,False,19612,0,False,0,1,1,2,6.0,3.22,42.0,2,246.098
1.0,3.0,140.0,0,16.0,0,0,2,False,True,19724,2,False,1,1,2,2,18.0,4.86,140.0,2,369.46555
1.0,1.0,36.0,1,25.0,2,1,2,False,True,18276,3,False,1,2,2,1,18.0,2.96,36.0,0,166.16325
1.0,1.0,49.0,0,31.0,1,1,2,True,True,18590,1,False,1,1,2,0,13.0,2.25,51.0,0,72.41831
5.0,1.0,146.0,2,43.324884792626726,0,1,2,True,False,19599,3,False,0,0,1,0,6.0,2.78,146.0,1,135.9285
2.0,3.0,110.0,2,35.0,0,0,1,False,True,19586,3,False,1,2,2,2,6.0,3.13,177.6,0,137.96769
3.0,1.0,123.0,0,46.0,0,0,1,False,True,18873,0,False,2,1,1,1,6.0,3.07,196.8,1,286.55452
1.0,1.0,117.0,1,33.0,0,0,1,True,False,19594,3,False,1,1,2,1,6.0,2.8,190.4,2,407.8944
1.0,1.0,53.0,2,38.0,0,0,1,False,True,18585,0,False,1,2,0,1,6.0,3.62,81.6,0,64.17935
3.0,3.0,128.0,1,44.0,0,1,1,True,True,19774,3,False,0,2,1,1,6.0,2.25,204.8,1,446.34564
1.0,1.0,50.0,0,43.324884792626726,0,0,2,True,True,18608,0,False,1,1,0,1,6.0,3.48,50.0,2,178.8147
1.0,1.0,56.0,2,70.0,0,1,1,True,True,19526,3,False,0,2,2,1,6.0,2.36,88.0,2,140.67665
5.0,3.0,135.0,0,45.0,3,0,1,False,True,18656,3,False,2,1,1,0,30.0,2.02,216.0,1,368.0579
1.0,1.0,37.0,0,43.324884792626726,0,0,0,False,True,19496,1,False,0,1,1,0,6.0,2.65,22.2,1,59.34682
2.0,1.0,60.0,0,42.0,0,1,1,False,True,19271,0,False,1,0,1,0,6.0,3.45,97.6,1,171.23345
2.0,3.0,120.0,2,63.0,0,0,0,False,False,19788,1,False,2,1,2,1,30.0,1.24,71.4,2,173.36501
2.0,1.0,64.0,2,50.0,2,0,2,True,True,18413,1,False,1,0,1,1,18.0,2.85,65.0,1,118.33721
1.0,1.0,58.0,2,54.0,0,0,2,False,False,19251,2,False,1,2,0,2,6.0,4.34,58.0,1,77.93364
2.0,3.0,111.0,0,69.0,0,1,1,False,False,18527,0,False,1,1,2,1,6.0,2.93,179.2,0,166.8282
1.0,1.0,48.0,0,43.324884792626726,0,0,0,False,True,18395,1,False,1,1,1,1,6.0,2.38,28.2,0,62.98193
3.0,1.0,101.0,1,43.0,0,0,0,True,True,18408,0,False,0,1,1,1,6.0,3.35,60.0,1,254.97789
1.0,1.0,29.0,2,22.0,0,1,0,False,False,18610,1,False,1,1,1,1,6.0,2.36,17.4,2,81.76093
4.0,2.0,142.0,0,39.0,0,0,0,False,False,19647,2,False,0,1,1,1,6.0,2.21,85.2,1,201.3437
2.0,1.0,89.0,0,51.0,0,1,1,False,True,19004,1,False,1,1,1,0,6.0,1.54,142.4,0,166.32799
1.0,1.0,22.0,2,61.0,0,1,2,False,True,18289,1,False,2,1,1,1,6.0,1.77,24.0,0,34.74785
1.0,3.0,123.0,2,59.0,2,0,1,True,True,19186,2,False,0,1,0,1,18.0,1.83,198.4,1,180.72761
2.0,1.0,79.0,0,67.0,0,1,2,True,False,18969,1,False,0,0,0,2,6.0,2.13,77.0,2,263.40766
3.0,2.0,146.0,2,0.0,2,0,0,True,True,18545,3,False,1,1,2,0,18.0,2.32,88.8,1,176.79039
3.0,1.0,123.0,1,68.0,0,0,1,True,True,19045,0,False,1,0,1,0,6.0,2.33,195.2,2,459.80158
1.0,1.0,21.0,2,66.0,0,1,0,True,True,18886,1,False,2,1,1,2,6.0,1.41,13.2,2,102.26676
2.0,1.0,81.0,2,65.0,3,0,2,True,True,18497,1,False,1,2,1,0,30.0,2.56,81.0,2,175.80973
1.0,1.0,58.0,2,52.0,3,1,1,True,True,19229,1,False,1,1,0,1,30.0,2.89,92.8,0,114.55849
1.0,1.0,89.0,0,17.0,2,1,0,False,True,19371,2,False,2,2,2,0,18.0,4.42,53.4,1,227.99903
1.0,1.0,42.0,0,16.0,3,0,1,False,False,19564,1,False,1,2,2,0,30.0,1.41,130.38098136425367,2,241.27139
1.0,1.0,53.0,2,29.0,1,0,2,True,True,19582,1,False,0,0,1,2,13.0,3.06,151.08885066359971,2,140.10877
1.0,1.0,22.0,0,43.324884792626726,0,1,0,False,True,18727,2,False,1,2,1,2,6.0,2.95,109.6303520731167,1,102.57766
1.0,1.0,87.0,0,43.324884792626726,0,0,1,False,True,19390,1,False,1,2,1,2,6.0,2.99,130.59478132320842,0,167.04942
3.0,1.0,128.0,0,66.0,0,0,2,False,True,18818,3,False,0,2,1,0,6.0,1.9,151.44518392852427,0,106.3152
1.0,2.0,61.0,2,34.0,0,0,2,True,True,18499,0,False,1,2,1,1,6.0,2.06,151.12685954519168,1,98.95543
1.0,1.0,48.0,1,63.0,0,0,0,False,True,19601,1,False,0,2,1,1,6.0,1.21,109.75388093829055,2,254.86948
2.0,1.0,114.0,0,41.0,0,0,1,True,True,18630,1,False,1,1,1,0,6.0,2.84,130.72306129858126,0,206.15128
1.0,1.0,38.0,0,20.0,0,0,2,True,False,19007,0,False,1,2,2,1,6.0,1.54,151.01758401061483,1,77.91556
1.0,1.0,25.0,0,44.0,0,0,1,True,True,18625,1,False,1,2,2,1,6.0,1.37,130.3002124908708,0,90.13752
2.0,1.0,106.0,1,30.0,2,1,1,True,True,19526,3,False,0,2,1,1,18.0,2.2,130.68505241698932,1,438.60932
1.0,2.0,67.0,2,25.0,2,0,0,True,False,18735,1,False,0,1,1,1,18.0,2.31,109.84415203207143,1,93.01801
1.0,2.0,114.0,1,56.0,0,0,2,False,False,19729,2,False,2,1,1,0,6.0,1.38,151.37866838573837,2,319.19087
1.0,2.0,132.0,1,57.0,1,0,0,True,True,18380,3,False,2,0,1,2,13.0,3.31,110.15297419500607,1,332.83315
2.0,1.0,98.0,1,37.0,0,0,0,False,False,19341,2,False,0,1,0,2,6.0,3.73,109.99143644824026,0,151.75748
2.0,2.0,145.0,0,52.0,2,0,1,True,True,18448,1,False,1,0,1,1,18.0,2.69,130.8703457147501,0,277.03846
1.0,1.0,120.0,0,43.324884792626726,0,0,0,False,True,19062,0,False,1,1,1,1,6.0,2.38,110.09596087261814,2,236.3225
1.0,1.0,54.0,1,60.0,3,0,1,True,True,18434,2,False,0,0,2,1,30.0,1.5,130.43799468664162,2,379.65724
1.0,1.0,41.0,0,41.0,3,0,1,False,False,19210,2,False,1,0,2,1,30.0,4.01,130.3762302540547,1,178.02702
4.0,2.0,142.0,0,43.324884792626726,0,0,0,False,True,19149,0,False,0,0,0,1,6.0,1.62,110.200485296996,0,156.0304
2.0,1.0,99.0,0,50.0,3,1,0,False,True,18657,3,False,2,1,0,2,30.0,2.16,109.99618755843926,0,194.68713
1.0,1.0,55.0,1,30.0,0,1,2,False,False,18439,3,False,1,1,0,0,6.0,3.02,151.0983528839977,1,153.63407
1.0,3.0,124.0,0,55.0,3,0,2,True,True,19269,2,False,1,0,2,2,30.0,3.36,151.42617948772832,1,185.80271
1.0,1.0,57.0,1,43.324884792626726,0,0,2,False,False,18473,3,False,0,2,2,0,6.0,3.2,151.1078551043957,2,214.61653
1.0,2.0,131.0,1,36.0,2,0,0,True,True,19319,3,False,2,1,2,1,18.0,1.89,110.14822308480707,0,321.12665
3.0,3.0,105.0,0,53.0,1,1,1,False,False,18894,1,False,2,0,1,1,13.0,2.06,130.6803013067903,1,304.65542
4.0,2.0,146.0,1,9.0,1,0,0,False,True,19008,1,False,0,2,2,1,13.0,1.47,110.21948973779199,0,313.02651
2.0,1.0,97.0,0,11.0,2,0,2,False,True,19013,1,False,1,2,2,2,18.0,2.53,151.29789951235546,0,210.78195
1.0,1.0,30.0,2,32.0,0,1,0,True,False,18542,3,False,1,0,0,1,6.0,3.26,109.66836095470865,0,31.43738
2.0,2.0,103.0,0,39.0,3,0,1,False,True,18387,2,False,1,2,1,1,30.0,2.54,130.67079908639232,1,300.86274
2.0,1.0,77.0,0,36.0,2,0,1,False,True,19612,1,False,1,1,1,0,18.0,1.97,130.54727022121847,0,274.71452
5.0,2.0,132.0,0,43.324884792626726,0,0,0,True,True,19018,1,False,1,1,1,1,6.0,1.38,110.15297419500607,2,164.95859
1.0,1.0,19.0,0,57.0,2,0,0,False,True,19735,3,False,2,1,1,1,18.0,3.31,109.61609874251971,0,92.02763
1.0,2.0,107.0,1,59.0,2,0,0,True,True,19107,3,False,1,0,2,1,18.0,3.07,110.03419644003121,1,321.40182
1.0,2.0,138.0,0,56.0,0,1,1,False,True,19605,1,False,2,0,2,1,6.0,2.25,130.83708794335712,0,256.6199
3.0,1.0,112.0,0,55.0,2,0,0,True,True,19803,1,False,2,0,1,0,18.0,1.39,110.05795199102617,2,304.12634
1.0,1.0,48.0,1,19.0,0,0,1,True,True,18266,1,False,2,0,1,2,6.0,2.0,130.40948802544764,1,238.47084
5.0,2.0,143.0,1,53.0,2,0,0,False,False,19727,2,False,1,1,1,2,18.0,3.98,110.205236407195,0,283.15881
1.0,2.0,63.0,0,43.0,2,1,0,False,True,18867,2,False,0,0,1,1,18.0,3.21,109.82514759127547,0,112.60657
1.0,1.0,46.0,1,33.0,1,1,1,False,False,19802,2,False,1,1,0,1,13.0,4.6,130.39998580504965,1,208.14683
1.0,1.0,53.0,0,54.0,2,1,2,True,False,19486,3,False,1,0,1,1,18.0,1.61,151.08885066359971,1,157.96696
3.0,2.0,136.0,0,32.0,2,0,1,True,True,18631,1,False,1,0,2,0,18.0,2.45,130.82758572295913,2,398.00244
2.0,1.0,97.0,2,45.0,0,1,0,False,True,18409,2,False,2,0,2,1,30.0,4.3,109.98668533804127,0,112.87251
2.0,1.0,99.0,0,58.0,3,0,0,True,True,19794,2,False,2,1,2,0,30.0,4.89,109.99618755843926,1,387.25592
1.0,1.0,18.0,1,33.0,2,0,0,False,True,18899,0,False,1,0,0,1,18.0,1.74,109.61134763232072,0,107.22524
2.0,2.0,93.0,1,56.0,2,0,1,False,True,19484,3,False,1,1,0,2,18.0,3.38,130.6232879844024,1,372.50135
1.0,1.0,35.0,2,51.0,0,0,1,True,False,19255,2,False,1,1,1,1,6.0,1.24,130.34772359286072,1,74.70463
3.0,4.0,146.0,0,48.0,0,1,1,True,True,18560,2,False,1,0,1,2,6.0,2.1,130.87509682494908,2,513.093
1.0,1.0,92.0,1,24.0,0,0,0,False,True,19609,0,False,0,0,2,1,6.0,3.09,109.96292978704629,1,254.21612
1.0,1.0,60.0,0,56.0,0,1,1,True,True,19146,0,False,2,1,1,2,6.0,3.24,130.4665013478356,2,244.39031
1.0,1.0,26.0,0,39.0,2,0,1,True,True,18596,3,False,1,0,1,0,18.0,2.46,130.30496360106977,1,152.21845
3.0,2.0,133.0,0,58.0,1,0,1,True,True,18442,0,False,1,1,2,1,13.0,1.95,130.81333239236216,1,317.98808
4.0,5.0,135.0,1,44.0,1,0,1,False,True,19552,2,False,2,1,1,1,13.0,4.07,130.82283461276015,1,475.4446
2.0,1.0,68.0,1,50.0,0,0,0,True,False,19254,2,False,2,2,2,2,6.0,2.44,109.84890314227043,1,222.31266
3.0,1.0,148.0,1,63.0,0,0,2,False,False,18545,1,False,0,2,1,1,6.0,1.99,151.54020613250418,1,309.07386
1.0,2.0,112.0,1,43.324884792626726,0,0,1,True,True,18754,1,False,1,1,2,1,6.0,2.46,130.71355907818327,2,434.46664
2.0,4.0,149.0,1,44.0,0,0,2,False,True,18932,0,False,1,0,1,0,6.0,1.74,151.54495724270316,0,277.54114
1.0,1.0,79.0,1,43.324884792626726,2,0,1,False,False,19715,3,False,0,0,2,2,18.0,3.22,130.55677244161646,1,275.23401
2.0,1.0,96.0,0,45.0,1,0,0,False,True,18966,1,False,1,0,0,2,13.0,1.95,109.98193422784227,2,244.24278
1.0,1.0,36.0,0,40.0,2,0,2,False,True,18611,0,False,1,1,1,2,18.0,3.37,151.0080817902168,1,96.57702
2.0,2.0,90.0,1,53.0,0,0,1,False,False,19254,3,False,2,0,2,1,6.0,3.33,130.6090346538054,2,334.88286
2.0,1.0,90.0,0,17.0,0,0,2,False,False,18665,0,False,0,1,1,2,6.0,1.51,151.2646417409625,2,289.11953
2.0,1.0,64.0,2,43.324884792626726,2,0,1,False,True,19302,2,False,0,1,1,0,18.0,4.85,130.48550578863154,1,123.85248
3.0,1.0,139.0,0,38.0,2,0,0,True,True,18960,0,False,2,1,2,1,18.0,3.64,110.18623196639902,2,347.64431
1.0,1.0,22.0,0,54.0,2,0,1,False,False,19760,2,False,1,1,2,0,18.0,3.22,130.2859591602738,2,175.82782
1.0,2.0,83.0,0,33.0,0,0,2,True,True,19268,2,False,0,2,1,0,6.0,2.57,151.23138396956955,2,145.73291
1.0,1.0,54.0,0,43.0,0,0,2,True,True,19538,3,False,2,2,1,0,6.0,2.18,151.09360177379872,2,223.33836
2.0,1.0,97.0,1,43.324884792626726,0,0,2,False,True,18421,2,False,1,2,0,0,6.0,3.29,151.29789951235546,2,324.18286
1.0,1.0,32.0,1,17.0,0,0,0,False,True,19330,2,False,1,2,0,0,6.0,3.0,109.67786317510664,2,239.95638
1.0,2.0,75.0,2,28.0,0,1,2,False,False,19071,0,False,1,1,1,1,6.0,2.5,151.19337508797759,1,90.40902
1.0,1.0,95.0,1,43.324884792626726,0,0,0,True,True,19455,2,False,2,2,2,2,6.0,4.76,109.97718311764328,2,354.10909
1.0,1.0,89.0,0,54.0,1,0,2,False,True,19377,2,False,0,2,0,1,13.0,4.78,151.25989063076352,2,258.63865
1.0,1.0,87.0,0,23.0,0,0,2,False,False,18704,0,False,1,1,1,1,6.0,3.19,151.25038841036553,0,156.40095
2.0,3.0,139.0,1,42.0,0,0,2,True,False,19049,0,False,1,2,1,1,6.0,1.52,151.49744614071324,2,389.19463
3.0,3.0,127.0,0,66.0,2,0,0,False,True,19068,2,False,0,0,1,0,18.0,4.65,110.12921864401109,0,177.25217
1.0,1.0,34.0,2,13.0,0,1,2,True,True,19623,3,False,1,1,1,1,6.0,2.7,150.99857956981884,0,57.45561
2.0,2.0,101.0,0,57.0,1,0,0,False,True,18881,2,False,2,0,1,1,13.0,2.7,110.00568977883724,1,269.7886
1.0,1.0,35.0,2,54.0,2,0,1,False,False,19188,1,False,0,0,2,0,18.0,2.87,130.34772359286072,2,103.41371
1.0,2.0,68.0,1,42.0,0,0,1,False,False,18743,3,False,1,1,0,1,6.0,2.47,130.50451022942752,1,211.41496
1.0,2.0,61.0,1,25.0,0,0,2,False,True,18396,3,False,0,1,1,1,6.0,1.63,151.12685954519168,2,271.73565
2.0,2.0,142.0,0,67.0,2,0,0,False,True,18409,2,False,2,0,1,1,18.0,2.17,110.200485296996,0,200.54205
1.0,2.0,97.0,0,35.0,2,0,1,False,False,18489,0,False,0,2,2,1,18.0,3.8,130.64229242519838,0,179.57221
2.0,1.0,116.0,0,69.0,0,0,2,True,True,19185,1,False,1,1,2,2,6.0,1.82,151.38817060613636,0,193.85279
1.0,1.0,34.0,1,7.0,0,0,1,False,True,19634,1,False,1,1,1,0,6.0,2.43,130.34297248266174,0,130.36072
1.0,5.0,145.0,0,18.0,0,0,2,False,True,19506,1,False,2,1,2,0,6.0,1.19,151.52595280190718,2,333.72652
1.0,1.0,135.0,2,45.0,3,0,1,True,True,19006,2,False,0,0,2,2,30.0,1.78,130.82283461276015,2,253.41368
1.0,1.0,20.0,1,40.0,0,0,1,True,True,19783,2,False,1,1,1,2,6.0,4.79,130.2764569398758,2,270.20042
1.0,1.0,59.0,2,1.0,1,0,0,True,True,18372,2,False,1,2,1,2,13.0,3.66,109.80614315047949,1,109.52799
1.0,2.0,120.0,1,60.0,0,0,2,True,True,18350,2,False,0,1,2,1,6.0,1.5,151.40717504693234,1,305.2625
1.0,1.0,84.0,0,52.0,0,1,0,False,True,18722,1,False,1,2,1,0,6.0,1.14,109.92492090545434,2,126.32346
1.0,2.0,124.0,0,11.0,0,1,0,False,True,18633,2,False,2,1,1,1,6.0,2.69,110.1149653134141,0,157.18532
1.0,1.0,87.0,2,43.324884792626726,0,0,2,True,True,19320,0,False,2,2,0,0,6.0,2.28,151.25038841036553,1,111.83389
3.0,3.0,103.0,1,43.324884792626726,0,0,2,False,True,19585,1,False,1,1,2,1,6.0,2.9,151.32640617354943,2,377.25042
1.0,1.0,45.0,0,52.0,3,1,0,False,True,18971,3,False,2,1,1,1,30.0,1.96,109.73962760769356,2,344.22177
2.0,2.0,88.0,1,59.0,0,1,2,False,False,18395,1,False,1,1,1,1,6.0,1.8,151.2551395205645,1,205.37941
2.0,2.0,62.0,2,43.0,0,0,0,True,True,19034,3,False,1,1,0,1,6.0,2.02,37.2,0,60.23668
1.0,1.0,95.0,0,43.324884792626726,0,0,0,False,True,18287,2,False,1,1,0,1,6.0,4.36,57.0,1,215.01675
2.0,2.0,104.0,0,19.0,2,0,1,False,False,19404,1,False,2,1,0,1,18.0,1.29,164.8,2,178.2931
2.0,2.0,90.0,0,32.0,0,1,2,True,False,18412,1,False,1,2,0,0,6.0,2.46,91.0,1,164.74893
1.0,3.0,119.0,1,58.0,0,1,0,False,True,19575,1,False,1,2,1,1,6.0,2.88,72.0,1,289.9213
5.0,3.0,131.0,1,31.0,2,1,1,True,False,19074,1,False,1,0,2,1,18.0,2.94,208.0,0,359.49444
1.0,2.0,108.0,0,33.0,1,0,1,False,True,19361,3,False,2,0,1,1,13.0,3.28,171.2,0,222.06624
1.0,2.0,75.0,1,43.324884792626726,0,0,0,True,False,18845,1,False,2,1,2,0,6.0,1.89,45.6,0,132.40868
1.0,2.0,61.0,0,53.0,0,0,2,True,True,19022,2,False,0,2,1,1,6.0,4.36,61.0,1,102.80152
1.0,1.0,54.0,0,67.0,3,1,0,False,True,19109,0,False,2,1,2,0,30.0,2.28,32.4,2,251.81969
1.0,1.0,28.0,0,43.324884792626726,1,0,2,False,True,19649,0,False,0,1,2,0,13.0,3.16,29.0,1,127.71217
1.0,2.0,69.0,0,43.324884792626726,2,1,2,True,True,18608,2,False,2,2,0,1,18.0,1.36,69.0,2,252.92383
1.0,1.0,87.0,0,43.324884792626726,1,1,0,False,True,19388,0,False,0,0,2,1,13.0,3.46,52.2,1,168.77339
1.0,1.0,87.0,1,43.324884792626726,0,0,0,True,True,19585,3,False,1,2,1,1,6.0,2.15,52.8,0,179.11177
1.0,1.0,38.0,0,43.324884792626726,1,0,2,True,True,18388,1,False,1,0,1,1,13.0,2.59,38.0,2,181.26479
4.0,2.0,134.0,2,65.0,0,1,0,False,True,19173,0,False,2,2,1,2,6.0,3.6,80.4,0,103.92186
1.0,1.0,56.0,0,62.0,0,0,2,False,False,19648,2,False,2,1,2,0,6.0,1.61,57.0,2,174.42182
2.0,3.0,113.0,1,4.0,0,0,0,False,True,18566,0,False,0,1,0,2,6.0,2.75,67.8,0,198.58693
1.0,1.0,70.0,1,63.0,3,1,1,False,True,18908,2,False,0,1,1,0,30.0,2.51,110.4,0,262.51785
1.0,1.0,49.0,2,14.0,0,1,1,True,True,18763,3,False,0,0,1,1,6.0,1.8,81.6,1,99.21635
2.0,1.0,88.0,0,64.0,0,0,0,False,False,18832,2,False,1,0,1,2,6.0,2.91,52.8,1,134.34869
1.0,1.0,43.0,1,36.0,2,1,2,False,True,19197,3,False,0,2,1,2,18.0,1.69,43.0,0,176.45573
1.0,2.0,117.0,0,33.0,0,1,2,False,False,18623,0,False,0,0,0,0,6.0,2.58,117.0,2,205.18032
1.0,3.0,107.0,2,8.0,1,0,0,True,False,19799,3,False,2,1,2,2,13.0,3.38,64.2,0,103.70569
1.0,1.0,44.0,1,47.0,2,0,1,False,True,19351,2,False,0,2,2,2,18.0,4.7,73.6,2,356.032
2.0,1.0,100.0,1,13.0,0,1,0,True,True,18984,2,False,1,2,1,1,6.0,1.2,60.6,2,379.59629
3.0,2.0,139.0,0,68.0,0,0,1,False,True,19466,0,False,0,0,0,1,6.0,3.61,220.8,1,304.82575
2.0,2.0,72.0,2,41.0,1,0,1,False,True,19561,3,False,1,1,2,0,13.0,2.79,113.6,1,135.53767
2.0,2.0,106.0,2,47.0,1,0,0,True,True,18922,2,False,2,1,0,1,13.0,3.5,64.2,0,105.50857
4.0,2.0,136.0,1,-1.0,2,0,0,False,False,18540,0,False,0,2,1,2,18.0,3.31,81.0,2,371.3967
3.0,2.0,133.0,0,47.0,2,1,2,True,True,19328,0,False,2,0,1,0,18.0,2.96,132.0,0,254.76061
1.0,1.0,23.0,0,68.0,0,0,2,False,False,19203,3,False,2,2,1,1,6.0,1.54,22.0,1,95.59587
1.0,1.0,53.0,1,65.0,0,0,0,True,True,18282,1,False,2,1,2,2,6.0,2.64,30.6,1,204.28201
1.0,1.0,93.0,1,66.0,0,0,0,False,True,19323,2,False,0,1,1,0,6.0,2.2,55.8,2,296.68559
2.0,1.0,71.0,0,67.0,0,0,0,False,True,19698,3,False,1,1,1,1,6.0,2.42,42.0,2,211.36132
1.0,1.0,39.0,1,70.0,0,0,1,False,False,18320,1,False,2,1,0,1,6.0,2.3,60.8,1,148.09447
1.0,3.0,111.0,2,56.0,3,0,0,True,True,19253,0,False,1,1,0,1,30.0,1.81,65.4,0,130.58184
2.0,3.0,141.0,2,45.0,0,1,0,False,True,18692,0,False,2,1,1,1,6.0,2.16,84.6,1,141.42154
1.0,1.0,33.0,0,16.0,0,1,0,False,True,19357,2,False,1,1,1,0,6.0,2.2,18.6,1,117.68647
2.0,2.0,141.0,2,56.0,0,0,0,False,True,19603,2,False,2,0,0,2,6.0,4.38,85.2,2,168.7687
1.0,1.0,51.0,0,66.0,0,0,1,False,True,18931,3,False,2,2,1,1,6.0,2.98,81.6,0,113.02546
1.0,2.0,63.0,1,26.0,0,0,0,True,True,19618,0,False,1,1,1,2,6.0,3.56,38.4,2,321.85678
